,Project,Attribute,W/ C Mean,W/O C Mean,W/ C Kurtosis,W/O C Kurtosis,W/ C Normal Kurtosis,W/O C Normal Kurtosis,W/ C Anderson-Darling,W/O C Anderson-Darling,W/ C Normal Anderson-Darling,W/O C Normal Anderson-Darling,Inconsistencies,Test,P-value,Effect Size,Delta,Meaning
373,spacy,Committers B2,5.382550335570469,2.0069033530571994,1.0685102559735567e-38,2.2746818263369525e-308,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.914063034819899e-08,Cliff's Delta,-0.23586566591212954,small
374,spacy,Changed Files B1,159.9261744966443,24.75049309664694,1.2532082688019247e-17,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.2375052513776262e-18,Cliff's Delta,-0.4369564354076486,medium
375,spacy,Changed Files B2,61.29530201342282,16.435897435897434,1.22908233578313e-39,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.383326426262036e-21,Cliff's Delta,-0.47072528228955696,medium
376,sentry,Branching-duration,20.687500000000004,3.2635709436524216,1.601769250919163e-48,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.6494844936671454e-35,Cliff's Delta,-0.5411201629327902,large
377,sentry,Total-duration,21.46315,3.8348811948404657,2.468963871948482e-48,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.626297602040857e-32,Cliff's Delta,-0.514979633401222,large
378,sentry,Commits B1,390.46,31.0020366598778,4.669724770568798e-12,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.0250853265958545e-30,Cliff's Delta,-0.4939511201629328,large
379,sentry,Commits B2,89.115,8.35234215885947,1.0488552001757478e-50,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4939503949800156e-58,Cliff's Delta,-0.659816700610998,large
380,sentry,Committers B1,3.785,2.7372708757637474,4.623478307410968e-61,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0739663570295874,No,-,-
381,sentry,Committers B2,6.68,1.964019008825526,1.8467197560777702e-32,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.408078191504464e-45,Cliff's Delta,-0.48224032586558047,large
382,sentry,Changed Files B1,275.835,40.88594704684318,2.0197356443527336e-07,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.505987552949738e-37,Cliff's Delta,-0.5519348268839104,large
383,sentry,Changed Files B2,177.91,21.537678207739308,1.8097785310174957e-42,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.4223704058743382e-49,Cliff's Delta,-0.6349932111337406,large
384,certbot,Branching-duration,24.488550000000014,6.3355611601513475,2.2019464359722634e-104,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.457132530623157e-21,Cliff's Delta,-0.3064155107187894,small
385,certbot,Total-duration,25.887325000000004,7.482950819672135,1.903997101995782e-102,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.8534001843038927e-16,Cliff's Delta,-0.26311475409836066,small
386,certbot,Commits B1,38.8025,22.370113493064313,8.389709373628481e-137,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.02226970220292579,Cliff's Delta,-0.0735545397225725,negligible
387,certbot,Commits B2,69.7175,11.924337957124843,3.970244526042722e-106,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2839163239613166e-60,Cliff's Delta,-0.5229508196721312,large
388,certbot,Committers B1,2.8925,3.405422446406053,1.6548846704034558e-156,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.7224711539178443e-10,Cliff's Delta,0.18367591424968474,small
389,certbot,Committers B2,8.095,2.3644388398486758,2.308948796021274e-77,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.95021055975649e-69,Cliff's Delta,-0.4927143757881463,large
390,certbot,Changed Files B1,35.4625,21.727616645649434,5.4233577704072694e-126,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.8240067680911922e-05,Cliff's Delta,-0.13811475409836066,negligible
391,certbot,Changed Files B2,86.47,16.684741488020176,3.2130011290051825e-72,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.966145089869002e-66,Cliff's Delta,-0.548092686002522,large
392,pyramid,Branching-duration,45.8197520661157,8.714037819799797,3.6877978121952633e-50,1.1064884714508388e-223,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.812639718229587e-15,Cliff's Delta,-0.4380441077781557,medium
393,pyramid,Total-duration,48.312231404958695,11.133203559510594,6.5361390514378285e-50,8.000816165129177e-211,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.683434599883087e-13,Cliff's Delta,-0.4064663216245783,medium
394,pyramid,Commits B1,55.68595041322314,13.409343715239155,7.289568381765699e-51,4.095829734299807e-292,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.145250207417517e-12,Cliff's Delta,-0.3794850108936467,medium
395,pyramid,Commits B2,41.13223140495868,6.072302558398221,6.169828097536397e-32,2.8026750716101962e-211,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.490754121444868e-23,Cliff's Delta,-0.528272920324695,large
396,pyramid,Committers B1,5.702479338842975,2.5161290322580645,3.8314399477002243e-44,1.2692190881468378e-241,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.680354075581796e-05,Cliff's Delta,-0.20194155121852564,small
397,pyramid,Committers B2,4.661157024793388,1.5150166852057843,1.6446568183844817e-21,7.675458234711533e-257,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.728278625055802e-26,Cliff's Delta,-0.44236479467544293,medium
398,pyramid,Changed Files B1,59.99173553719008,17.953281423804228,9.512011468696628e-44,1.080743385996329e-257,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.640948653298552e-14,Cliff's Delta,-0.41248770442824445,medium
399,pyramid,Changed Files B2,50.88429752066116,10.654060066740824,5.535381339577063e-26,1.116911244491752e-235,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.5262358961798469e-19,Cliff's Delta,-0.4944428612140211,large
400,scikit-learn,Branching-duration,26.026375838926178,7.994024333177329,4.1468159874984575e-85,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.1253304361560943e-26,Cliff's Delta,-0.37740607324449693,medium
401,scikit-learn,Total-duration,27.014563758389254,8.879148338792694,1.7034181421005184e-84,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.661108216610227e-22,Cliff's Delta,-0.3456611382072968,medium
402,scikit-learn,Commits B1,60.147651006711406,45.34487599438465,1.1426039893766473e-65,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0005578126702466395,Cliff's Delta,-0.122831040189942,negligible
403,scikit-learn,Commits B2,192.76845637583892,27.10154422087038,2.110396880303994e-59,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.2496058241067354e-69,Cliff's Delta,-0.610603210296062,large
404,scikit-learn,Committers B1,5.093959731543624,7.1338324754328495,1.269313140573378e-69,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.597203981178016e-07,Cliff's Delta,0.17127755462245572,small
405,scikit-learn,Committers B2,15.963087248322148,3.0692559663079084,3.604783962891002e-85,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.605723236495143e-91,Cliff's Delta,-0.608249349115771,large
406,scikit-learn,Changed Files B1,41.40604026845637,37.39775386055218,5.719277734233877e-54,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0017088672007109986,Cliff's Delta,-0.11183588609761537,negligible
407,scikit-learn,Changed Files B2,117.1510067114094,19.509592887225082,7.98311286456367e-37,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.0022696564189806e-70,Cliff's Delta,-0.6245269508468562,large
408,joomla,Branching-duration,49.44242966751919,12.45454627743834,3.7288332611955173e-118,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.192892162622029e-64,Cliff's Delta,-0.3795057265504862,medium
409,joomla,Total-duration,50.39345268542212,13.234073319755636,5.976265158695903e-119,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.959182076117467e-59,Cliff's Delta,-0.36291091305910483,medium
410,joomla,Commits B1,1036.2186700767263,83.81194840461643,1.5402229134697396e-52,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2047969815819358e-57,Cliff's Delta,-0.3574251271393176,medium
411,joomla,Commits B2,84.72506393861893,14.967187146413215,7.058790517564677e-249,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.996180584717642e-193,Cliff's Delta,-0.6344536988324655,large
412,joomla,Committers B1,30.647058823529413,12.35867843403485,6.6674223649483285e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.734874770560791e-19,Cliff's Delta,-0.19643726317824275,small
413,joomla,Committers B2,13.969309462915602,2.979859696763974,2.312206810712371e-157,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.3927003522089417e-270,Cliff's Delta,-0.6419561773763491,large
414,joomla,Changed Files B1,3409.9616368286447,310.58836840914233,4.2479453014012507e-29,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.6128891774167554e-72,Cliff's Delta,-0.4025097391003392,medium
415,joomla,Changed Files B2,371.11764705882354,55.959040506902014,7.087205670960695e-177,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.63613640703443e-231,Cliff's Delta,-0.7122643502337326,large
416,console,Branching-duration,7.939068100358418,8.22995180722892,3.1557637353809073e-74,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.07343413452755283,No,-,-
417,console,Total-duration,9.4273835125448,10.5251967871486,5.777328607270584e-73,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.615169200724897,No,-,-
418,console,Commits B1,52.03584229390681,30.707630522088355,3.6795417315726466e-15,4.871308206843952e-137,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4682035724269512e-18,Cliff's Delta,-0.3361028342761728,medium
419,console,Commits B2,2.003584229390681,1.4867469879518072,1.4948660478851143e-100,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1396450598296726e-12,Cliff's Delta,-0.2197492478876078,small
420,console,Committers B1,19.7921146953405,12.830522088353414,5.378883279147131e-14,9.697542763080433e-108,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.7465383505273905e-18,Cliff's Delta,-0.3307999021174303,medium
421,console,Committers B2,1.6344086021505377,1.3092369477911647,4.757366281158413e-102,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.008509575151341e-11,Cliff's Delta,-0.186402959508284,small
422,console,Changed Files B1,64.84946236559139,41.3421686746988,1.5717102728916361e-06,4.552345577927483e-67,False,False,7.814164369164277e-18,3.7e-24,False,False,False,Mann-Whitney,1.0828457509458458e-19,Cliff's Delta,-0.3472182637359474,medium
423,console,Changed Files B2,8.580645161290322,3.470682730923695,7.331584252613096e-62,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.9050725111583121e-31,Cliff's Delta,-0.4349786241741158,medium
424,bolt,Branching-duration,4.741374999999995,2.591116981132095,2.610419503691985e-83,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.0827044516673434e-61,Cliff's Delta,-0.5113754716981131,large
425,bolt,Total-duration,5.130224999999999,3.3401245283018923,2.0998467951095644e-81,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.1860512362732097e-39,Cliff's Delta,-0.40469716981132076,medium
426,bolt,Commits B1,184.5325,35.07660377358491,7.449781313934214e-35,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.6224707095645597e-88,Cliff's Delta,-0.6141594339622641,large
427,bolt,Commits B2,20.1775,6.583396226415094,1.1488947065897407e-98,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.281820535886345e-86,Cliff's Delta,-0.5864566037735849,large
428,bolt,Committers B1,5.655,2.689056603773585,1.9335725484677228e-14,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.813397280644204e-36,Cliff's Delta,-0.36800377358490566,medium
429,bolt,Committers B2,3.1525,1.330943396226415,1.2263077559719143e-64,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.8386767082660575e-167,Cliff's Delta,-0.6257575471698114,large
430,bolt,Changed Files B1,330.345,52.85245283018868,8.92733231895425e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.606825670861156e-85,Cliff's Delta,-0.6026537735849057,large
431,bolt,Changed Files B2,46.3375,11.428301886792452,2.38550120297324e-75,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.7918519147820564e-98,Cliff's Delta,-0.6379849056603774,large
432,laravel,Branching-duration,20.707216494845365,14.452941176470608,2.2572398239988994e-19,8.450766314711495e-147,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.04076929222715038,Cliff's Delta,-0.12723126005220556,negligible
433,laravel,Total-duration,21.99958762886599,17.086547314578013,3.9208590419161337e-19,9.0502246107074e-140,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.40643116481617636,No,-,-
434,laravel,Commits B1,43.4639175257732,23.361892583120206,8.91223000716635e-17,6.638964016376473e-157,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.0246059973898103e-05,Cliff's Delta,-0.25734964537137134,small
435,laravel,Commits B2,7.927835051546392,3.323529411764706,3.0504355718901946e-21,1.1204628666676359e-302,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.6724323962420616e-14,Cliff's Delta,-0.4118174387639413,medium
436,laravel,Committers B1,7.876288659793815,7.4808184143222505,2.5491126789821692e-20,1.0317837955586119e-116,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.5256922541669983,No,-,-
437,laravel,Committers B2,3.88659793814433,1.7762148337595909,6.097383495081067e-24,1.901156607800606e-251,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.048829591545477e-10,Cliff's Delta,-0.27341999103541015,small
438,laravel,Changed Files B1,75.79381443298969,26.497442455242968,7.237298512920008e-11,3.7482675784636116e-178,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.4834681106558007e-08,Cliff's Delta,-0.3442534342289134,medium
439,laravel,Changed Files B2,12.855670103092784,3.7595907928388748,1.72678595927456e-42,6.412031774567773e-254,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.598178866176703e-16,Cliff's Delta,-0.4464102090858755,medium
440,yii2,Branching-duration,36.53484375000003,5.1315302144249895,1.722596390865674e-41,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.458957274046461e-37,Cliff's Delta,-0.555182443957115,large
441,yii2,Total-duration,38.170312499999994,5.627836257309968,2.563694522854712e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.74647515951685e-40,Cliff's Delta,-0.5766579353476283,large
442,yii2,Commits B1,73.27083333333333,27.77729044834308,5.15090977865269e-45,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.583846355047586e-13,Cliff's Delta,-0.3042103232618584,small
443,yii2,Commits B2,144.97395833333334,17.390350877192983,4.902708586533519e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.981637291364877e-44,Cliff's Delta,-0.5795387629954516,large
444,yii2,Committers B1,12.317708333333334,5.5394736842105265,3.0225728323662364e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0009122461320609616,Cliff's Delta,-0.1316703216374269,negligible
445,yii2,Committers B2,23.052083333333332,3.620857699805068,3.608735769644618e-41,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2369584855098286e-47,Cliff's Delta,-0.486106034762833,large
446,yii2,Changed Files B1,194.66666666666666,43.9088693957115,9.740296914364009e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.5766129765540716e-19,Cliff's Delta,-0.38896757228719947,medium
447,yii2,Changed Files B2,231.953125,25.864035087719298,2.733797311833812e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.3746728099550705e-47,Cliff's Delta,-0.608286123294347,large
448,cphalcon,Branching-duration,23.624170403587442,5.033073696824455,7.883186393008772e-61,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.7161794375786913e-10,Cliff's Delta,-0.259982213242268,small
449,cphalcon,Total-duration,26.323991031390147,6.314781306171374,5.408345553148686e-57,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.6634640905057906e-11,Cliff's Delta,-0.27439432328372565,small
450,cphalcon,Commits B1,75.34977578475336,21.53325344517675,8.356055454090743e-56,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.567546383871774e-07,Cliff's Delta,-0.1999425020218331,small
451,cphalcon,Commits B2,36.224215246636774,5.128220491312163,1.237658127387302e-90,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.6996670531029394e-50,Cliff's Delta,-0.5758556854484439,large
452,cphalcon,Committers B1,4.183856502242152,2.751947273816657,3.9787157124992886e-55,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.774617998075385,No,-,-
453,cphalcon,Committers B2,3.3632286995515694,1.3313361294188137,3.3743736568234925e-60,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.398099598381812e-61,Cliff's Delta,-0.43848925405777206,medium
454,cphalcon,Changed Files B1,239.83856502242153,78.34751348112643,5.653752936168903e-66,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.348707699539405e-06,Cliff's Delta,-0.19873074556607295,small
455,cphalcon,Changed Files B2,200.78026905829597,25.14739364889155,1.6844284357829467e-72,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.100226186074544e-47,Cliff's Delta,-0.5795205098512307,large
456,composer,Branching-duration,72.34747967479674,13.756609318996398,1.2257337688424718e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.3042070993898537e-15,Cliff's Delta,-0.43043389573680685,medium
457,composer,Total-duration,73.38373983739841,15.726874551971317,1.2484734473952425e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.172988042094541e-12,Cliff's Delta,-0.37862283999184076,medium
458,composer,Commits B1,123.55284552845528,30.397849462365592,1.404109485853561e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.710983770609414e-18,Cliff's Delta,-0.4655476877349419,medium
459,composer,Commits B2,55.08943089430894,3.1168458781362007,5.29369447792467e-34,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.322033740966266e-23,Cliff's Delta,-0.4903342366757001,large
460,composer,Committers B1,22.723577235772357,8.582078853046594,9.840025933494948e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.235911455595594e-07,Cliff's Delta,-0.27815368476265406,small
461,composer,Committers B2,12.398373983739837,1.3440860215053763,5.724950011361979e-32,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.563918530929449e-18,Cliff's Delta,-0.2835212868257715,small
462,composer,Changed Files B1,98.6910569105691,29.19426523297491,0.00012576111678386245,1.0046378458267359e-243,False,False,6.906783604687766e-17,3.7e-24,False,False,False,Mann-Whitney,6.216061411543e-20,Cliff's Delta,-0.4956726986624705,large
463,composer,Changed Files B2,36.71544715447155,3.9483870967741934,3.205941577746453e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.4924996228253557e-28,Cliff's Delta,-0.5689774747209838,large
464,phpunit,Branching-duration,11.690535714285717,4.2999216027874665,0.0,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.1497317948767303e-12,Cliff's Delta,-0.16344626265140202,small
465,phpunit,Total-duration,11.83541666666668,4.830387630662031,0.0,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.81513577519749e-11,Cliff's Delta,-0.15639725402356064,small
466,phpunit,Commits B1,151.11190476190475,85.36672473867596,3.819751808227138e-118,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.6918361008951014e-24,Cliff's Delta,-0.23779398954703831,small
467,phpunit,Commits B2,11.81904761904762,2.734320557491289,0.0,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.999210393324084e-39,Cliff's Delta,-0.2708571843371495,small
468,phpunit,Committers B1,11.711904761904762,7.522648083623693,4.21542409472177e-142,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.266708035256988e-16,Cliff's Delta,-0.19009405591504897,small
469,phpunit,Committers B2,1.763095238095238,1.2630662020905923,0.0,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1827260295422628e-11,Cliff's Delta,-0.10600163846026213,negligible
470,phpunit,Changed Files B1,237.24166666666667,124.48344947735191,7.302968722151415e-79,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.005693810462502e-35,Cliff's Delta,-0.28919031027044967,small
471,phpunit,Changed Files B2,16.098809523809525,5.326219512195122,0.0,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.209969653132974e-62,Cliff's Delta,-0.3738567073170732,medium
472,timber,Branching-duration,31.045092024539883,7.211165919282517,2.4731200735830915e-53,1.2599182407282325e-250,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.9782226833485666e-12,Cliff's Delta,-0.33852375581171423,medium
